temperature,humidity,pressure,soil_raw,soilMoisture,vpd_kpa,et0_proxy,heat_stress,moisture_deficit,dry_hot_index,pump_historical,irrigate,relayStatus,targetValue,device_id
29.4770315,58.75196714,854.27,362.8196189,7.206829477220998,1.698361621521085,4.567000901782186,0.30962893749999987,0.87988617537965,0.813534315582767,1,1,ON,100.0,esp32-irrigation
18.26086759,56.57816887,858.07,904.0569505,87.9503189913011,0.9110281042483346,2.3455878124812597,0.0,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
35.68187907,41.11006756,852.02,872.086284,83.18083428545177,3.4380428855249954,6.5205410510303725,1.0,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
36.72641576,52.25578127,856.72,341.6621065,4.050485151223989,2.951505692183805,6.744493510293172,1.0,0.9324919141462669,0.9324919141462669,1,1,ON,100.0,esp32-irrigation
22.17382726,50.12264883,860.69,357.3274674,6.387493021365203,1.3327595961900773,3.124415115906841,0.0,0.8935417829772466,0.7444899879535525,1,1,ON,100.0,esp32-irrigation
19.98620505,56.93256438,854.29,942.7781588,93.7268707807002,1.0061781456445638,2.6237935450287377,0.0,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
36.87212725,67.44757849,852.06,425.9922393,16.631119922533586,2.028420489192028,6.264657191332467,1.0,0.7228146679577736,0.7228146679577736,1,1,ON,100.0,esp32-irrigation
22.13355636,59.15217298,858.58,395.900673,12.141965301909673,1.0888113745208865,2.968761997204076,0.0,0.7976339116348388,0.6159351747403194,1,1,ON,100.0,esp32-irrigation
34.55651433,45.64965959,857.4,966.0803383,97.20316329834931,2.981831143202549,6.281868013103346,0.9445642912499999,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
32.39962106,48.24355558,852.4,667.4131316,52.6470488834562,2.5170232180036614,5.832080655301249,0.6749526325000001,0.12254918527572999,0.12254918527572999,1,1,ON,100.0,esp32-irrigation
26.63453562,55.07723856,853.35,814.3565358,74.56852865483775,1.5676276212457363,3.9823023665334407,0.0,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
18.83400802,67.22120849,854.64,340.4556604,3.8705037228611627,0.7128536791167152,2.3170828335678855,0.0,0.9354916046189806,0.6344629603433503,1,1,ON,100.0,esp32-irrigation
21.40493418,50.04087473,851.67,400.2106577,12.784942391833486,1.2737282784548496,2.9757532647308014,0.0,0.7869176268027753,0.6440386219197064,1,1,ON,100.0,esp32-irrigation
35.73159044,65.11287701,851.02,662.354097,51.89232617065124,2.042313834452311,6.052872203948332,1.0,0.1351278971558127,0.1351278971558127,1,1,ON,100.0,esp32-irrigation
38.30284017,67.5840328,850.49,599.7250641,42.549129820375455,2.182895251803045,6.7272895011381735,1.0,0.2908478363270757,0.2908478363270757,1,1,ON,100.0,esp32-irrigation
25.63613139,47.28561083,852.6,423.2431232,16.220998125618465,1.7342035816125854,3.9388010996791722,0.0,0.7296500312396923,0.6811654399947484,1,1,ON,100.0,esp32-irrigation
37.76170433,44.15751245,852.98,618.7068134,45.38088695551732,3.6520262984456386,6.968743345581755,1.0,0.24365188407471136,0.24365188407471136,1,1,ON,100.0,esp32-irrigation
28.90119217,41.41291755,854.72,484.6347643,25.37959647055572,2.333442502793135,4.987792222357077,0.2376490212500002,0.577006725490738,0.577006725490738,1,1,ON,100.0,esp32-irrigation
24.19783629,43.92679013,858.57,953.1336148,95.27173031667813,1.6931497720556705,3.672303509615601,0.0,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
24.64797762,74.74610067,852.15,424.4061013,16.394494860858178,0.7833655671997642,3.119905866381137,0.0,0.7267584189856972,0.5057085897693322,1,1,ON,100.0,esp32-irrigation
27.09043107,39.38194843,856.81,782.2422489,69.77761820544794,2.172732390325645,4.519151946058862,0.011303883750000132,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
18.47339685,74.25255052,854.85,572.8755349,38.543632503681884,0.547450328754906,2.1879912097357437,0.0,0.35760612493863525,0.2277459601349236,1,1,ON,100.0,esp32-irrigation
18.07593127,58.10187373,855.31,675.4801916,53.85051829786984,0.8689101194695472,2.3007325415782898,0.0,0.10249136170216934,0.0735096261863918,1,0,OFF,0.0,esp32-irrigation
28.19839263,46.44838944,855.9,863.2876259,81.86822276263764,2.047714338315187,4.6247125657329455,0.1497990787500001,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
37.42252748,68.93555719,850.3,607.859578,43.76266222000712,1.994545771493256,6.33740747897527,1.0,0.2706222963332146,0.27025328737240933,1,1,ON,100.0,esp32-irrigation
22.27909468,73.54269231,855.88,876.6394268,83.86008646645176,0.7115013879492594,2.756263950064461,0.0,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
21.01410832,70.65750846,855.49,332.0784971,2.620772121621247,0.7303819855188152,2.60335407359602,0.0,0.9563204646396459,0.6527800422587682,1,1,ON,100.0,esp32-irrigation
37.94420375,44.70716149,854.28,730.9987723,62.13295499774633,3.6519794466852424,7.0085077105335,1.0,0.0,0.0,0,1,ON,100.0,esp32-irrigation
32.64694052,41.4682221,854.41,606.4611969,43.55404732393046,2.88642704331357,5.883140140991304,0.7058675650000001,0.27409921126782566,0.27409921126782566,1,1,ON,100.0,esp32-irrigation
38.07495678,69.15321821,859.17,432.6823792,17.629176060432446,2.0518217051909784,6.5324243360032215,1.0,0.7061803989927926,0.7061803989927926,1,1,ON,100.0,esp32-irrigation
35.24177069,78.80344603,851.78,804.5683272,73.10829287228493,1.2078332460140577,5.098141549996231,1.0,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
31.08128481,45.84165676,852.54,982.1877243,99.60611386486978,2.444395734568641,5.512697235296411,0.51016060125,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
24.18572475,45.7949139,853.14,797.350174,72.0314660475493,1.635553465282322,3.631488297024782,0.0,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
22.68256366,77.70804396,853.49,931.782114,92.08644619028902,0.6143544259557375,2.7479396381669754,0.0,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
26.30190233,58.38738149,852.85,407.2633133,13.837079763440128,1.4239415992860018,3.8216026171527746,0.0,0.7693820039426645,0.658579762260329,1,1,ON,100.0,esp32-irrigation
18.05740359,44.29926645,858.41,839.5885439,78.33271908017082,1.153813188236878,2.4401330600701434,0.0,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
20.08399936,55.14512296,858.74,732.9626254,62.42592878748527,1.054299324328823,2.6636924365563996,0.0,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
31.89898456,54.38997534,852.35,345.0795971,4.56031716079701,2.1563055953982366,5.4140836102314065,0.6123730699999999,0.9239947139867165,0.9239947139867165,1,1,ON,100.0,esp32-irrigation
24.7346162,40.1650604,852.55,367.9184041,7.967482309710765,1.8656811306217767,3.8794543515647377,0.0,0.8672086281714873,0.8380880075587287,1,1,ON,100.0,esp32-irrigation
21.08835487,48.25107659,856.25,522.4686311,31.023771860697842,1.2939998376590955,2.941637041522809,0.0,0.482937135655036,0.39769871161180925,1,1,ON,100.0,esp32-irrigation
28.20830458,56.02569065,852.83,470.7973446,23.31528662491743,1.6824653274844559,4.335056726853866,0.1510380725,0.6114118895847095,0.5628757710518618,1,1,ON,100.0,esp32-irrigation
30.52331085,57.56976465,855.52,886.5590165,85.33992209522886,1.8550918439668964,4.886842419717475,0.4404138562500002,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
31.44562955,67.23705294,854.33,468.8336887,23.022342254095484,1.509662271845925,4.743280403961233,0.55570369375,0.6162942957650752,0.5407462095501345,1,1,ON,100.0,esp32-irrigation
21.90054682,67.47675705,851.18,885.9350033,85.24682984100112,0.8546934243010736,2.793815924263726,0.0,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
23.97579295,40.02660668,858.59,422.4634254,16.1046803525034,1.7869580615079723,3.6987546633479806,0.0,0.73158866079161,0.6926238941731522,1,1,ON,100.0,esp32-irrigation
24.48055654,76.14676172,859.15,552.2592641,35.46803230397231,0.732551153549355,3.0623138102478134,0.0,0.4088661282671282,0.27931190261089994,1,1,ON,100.0,esp32-irrigation
22.99498504,77.66145071,853.31,397.6379739,12.401141321027339,0.6273972698001379,2.796484435504426,0.0,0.793314311316211,0.5210879639113973,1,1,ON,100.0,esp32-irrigation
31.25597591,76.27255568,852.88,742.2543921,63.81210380407337,1.081610491017166,4.327364392113992,0.53199698875,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
25.57356278,38.20297558,855.25,950.2357817,94.83942244938503,2.0254770312242805,4.136963376681583,0.0,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
30.44841487,66.58213769,854.78,976.3798191,98.73967227772229,1.4548215777188949,4.525268372910646,0.43105185875000007,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
18.23209406,55.68756602,857.06,546.9600203,34.677474426279424,0.9280364723471233,2.3504146331348483,0.0,0.42204209289534295,0.3089386602158192,1,1,ON,100.0,esp32-irrigation
20.51501014,71.7933516,860.16,814.1097198,74.53170786672065,0.6808730436988508,2.511118567205481,0.0,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
32.27188661,67.89965606,853.29,718.4518042,60.261158785498786,1.5499064183874616,4.923199487315696,0.6589858262500004,0.0,0.0,0,1,ON,100.0,esp32-irrigation
36.75426279,41.07802965,851.19,975.2514899,98.57134457449585,3.6480439794440467,6.750495727363099,1.0,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
24.76200913,77.71975153,851.18,452.3763078,20.567178346239928,0.6958451082721046,3.0749813642163475,0.0,0.6572136942293345,0.4429365806693975,1,1,ON,100.0,esp32-irrigation
32.42877892,68.97117622,851.88,980.7641314,99.39373779307579,1.5114767936682896,4.914718836405674,0.6785973649999999,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
27.50930489,80.51741124,854.22,879.6801175,84.31370628037926,0.7156475502433336,3.4656504040229574,0.0636631112499999,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
26.71082076,80.45076871,858.88,897.6143085,86.98918536950869,0.6852588119673263,3.3319715644309653,0.0,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
38.63988486,58.99234199,851.67,726.7364701,61.497091333327326,2.8120744917746556,7.160727518279212,1.0,0.0,0.0,0,1,ON,100.0,esp32-irrigation
20.97992539,42.97906318,855.64,846.4935848,79.36283482598469,1.4163660820333688,2.9968652454973066,0.0,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
25.27489966,61.09237726,854.53,846.7601467,79.4026013696447,1.252833333434696,3.5380024497680957,0.0,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
34.01132762,73.7192969,856.49,918.04739,90.03745681257112,1.3988209171041035,5.080628029879858,0.8764159525000004,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
37.8441562,50.40741548,859.38,954.1026612000001,95.4162957102103,3.257803699296465,6.986699933743217,1.0,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
33.59275485,55.6593418,852.24,645.4177772,49.36571264948886,2.305637142638936,5.890574492434822,0.8240943562499998,0.17723812250851895,0.17723812250851895,1,1,ON,100.0,esp32-irrigation
31.25957928,41.82728616,852.63,762.2144158,66.78980299484688,2.65233376809857,5.598458987467267,0.5324474100000001,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
30.70600684,71.19470995,856.53,557.7440752,36.28627369584078,1.2726012815209058,4.408684271295587,0.4632508550000001,0.3952287717359871,0.3233565462192812,1,1,ON,100.0,esp32-irrigation
24.61716841,71.87563779,856.35,360.3301275,6.835439310624268,0.8708021210689066,3.175785728125589,0.0,0.8860760114895956,0.6359372233031519,1,1,ON,100.0,esp32-irrigation
30.83042594,79.57117599,858.52,527.6233676,31.792771684315323,0.9089605443613504,4.108279366023662,0.47880324250000017,0.47012047192807793,0.3418904759838291,1,1,ON,100.0,esp32-irrigation
28.49162975,78.77063915,855.64,673.972722,53.62562923583752,0.8257139815418849,3.6922668965617826,0.18645371875000016,0.1062395127360413,0.07505061913260727,1,0,OFF,0.0,esp32-irrigation
18.37289862,67.49269141,854.5,649.1782883,49.92671753744221,0.6868411350999633,2.2465657270896724,0.0,0.16788804104262986,0.11277212369117222,1,0,OFF,0.0,esp32-irrigation
31.08167795,66.48331559,855.35,643.5344802,49.084756472423486,1.5127839611690044,4.683677417146134,0.5102097437499999,0.18192072545960858,0.1597620516496857,1,1,ON,100.0,esp32-irrigation
19.41243624,77.82986375,858.04,658.1311962,51.2623405311614,0.4998421330819569,2.2754852379777457,0.0,0.14562765781397669,0.0910115386863552,1,0,OFF,0.0,esp32-irrigation
23.47959571,65.79993766,856.83,983.3655943,99.7818322206469,0.9890565313878797,3.0956063706579613,0.0,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
33.61330121,79.71811717,854.83,977.7821994,98.94888378704863,1.0558333676703189,4.678136423030012,0.8266626512500004,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
23.88598901,80.09424299,857.4,686.6749468,55.520587131502936,0.5899188230837612,2.887463013504933,0.0,0.07465688114161774,0.048338815435350714,0,0,OFF,0.0,esp32-irrigation
34.36573162,70.77204819,856.4,561.2225033,36.80519655355932,1.5866512559833625,5.329543640780493,0.9207164524999998,0.386580057440678,0.34663196213943204,1,1,ON,100.0,esp32-irrigation
18.48241237,70.98328367,858.84,680.0244345,54.528442763761554,0.6173110304980061,2.224655180806176,0.0,0.09119262060397411,0.05966986295170029,1,0,OFF,0.0,esp32-irrigation
33.3009106,75.72270838,855.23,376.7388043,9.283337387469954,1.2419470958554484,4.8072838682783905,0.7876138250000002,0.845277710208834,0.6850864044507182,1,1,ON,100.0,esp32-irrigation
25.30031995,65.69345957,854.15,747.0047477,64.52077681161126,1.1063478175252763,3.438162384349991,0.0,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
37.93172032,55.04461156,853.41,636.5583543,48.04403604245906,2.9672074284702847,7.005785499653443,1.0,0.19926606595901564,0.19926606595901564,1,1,ON,100.0,esp32-irrigation
24.92993202,47.47622721,857.62,760.5319971,66.5388144751523,1.6569047704612974,3.7671643668614894,0.0,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
35.12440433,41.73879456,851.34,886.4363529,85.32162275310645,3.29843352578063,6.401969191723705,1.0,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
32.97066224,59.10194741,854.57,461.2870641,21.896513031533416,2.0538495209876824,5.525427783447451,0.7463327800000004,0.6350581161411097,0.6350581161411097,1,1,ON,100.0,esp32-irrigation
20.14363104,64.1104686,854.2,804.1518423,73.04616034336918,0.8466887119479941,2.5563832416938213,0.0,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
22.25104907,69.81767232,855.0,702.2189435,57.839489508105636,0.8102927539058251,2.813552125031813,0.0,0.0360085081982394,0.025298612417117672,0,0,OFF,0.0,esp32-irrigation
37.89936423,73.22187079,856.25,899.2919095,87.23945516954609,1.7643554635953889,6.174958713527943,1.0,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
28.31537409,70.89210411,854.68,828.2778995,76.6453615307403,1.1206243502288928,3.9031444426965707,0.16442176124999985,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
27.70943467,71.0070568,854.39,713.29294,59.491543178596956,1.077507938673341,3.7766902740170876,0.08867933375000003,0.008474280356717401,0.006519916268085338,0,0,OFF,0.0,esp32-irrigation
19.72571016,66.20948621,851.83,720.738578,60.60230690215868,0.7768007805239924,2.4638242511326434,0.0,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
23.20149613,67.83004771,856.68,778.8797434,69.275989046244,0.9148683543420204,3.0086397688593167,0.0,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
29.98127917,75.98088505,855.62,728.881115,61.817036213113546,1.018052840411981,4.073774740427208,0.37265989625000007,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
37.85732807,59.35866294,858.47,491.0434715,26.3356675920216,2.6716884564136305,6.989569860385872,1.0,0.56107220679964,0.56107220679964,1,1,ON,100.0,esp32-irrigation
23.34926443,65.0488235,854.03,696.3692955,56.96682059860379,1.0028670383959648,3.08622399180894,0.0,0.05055299002327018,0.037950976858309525,0,0,OFF,0.0,esp32-irrigation
19.32067266,50.26199772,855.83,786.3477819,70.39009454693614,1.1149969198649414,2.5922842919984266,0.0,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
26.64820143,41.12715694,855.03,326.0379663,1.7196267149150146,2.056082834926029,4.350553071736473,0.0,0.9713395547514164,0.9713395547514164,1,1,ON,100.0,esp32-irrigation
36.8545772,74.10406404,857.12,596.3301604,42.042667395671806,1.6120954065712743,5.810050304111904,1.0,0.2992888767388032,0.2702649942265269,1,1,ON,100.0,esp32-irrigation
26.07920803,58.79196184,854.23,838.3281249,78.14468580462238,1.3916824749394032,3.7625677864543583,0.0,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
24.5834023,43.27391214,855.35,380.1275034,9.788874190406965,1.7528448172471993,3.7763929328268597,0.0,0.8368520968265506,0.7851440135944929,1,1,ON,100.0,esp32-irrigation
30.43094156,53.56085507,855.47,401.3004366,12.947519039908912,2.019674808986578,5.013117353655543,0.4288676950000001,0.7842080160015181,0.7842080160015181,1,1,ON,100.0,esp32-irrigation
19.615956,72.70407988,855.71,722.5064336,60.86604116764078,0.6232386743344431,2.3666708710570163,0.0,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
19.07139366,62.47023993,854.2,647.2316932,49.63631835048965,0.828356735362013,2.4074844876704624,0.0,0.17272802749183913,0.12213411998558453,1,1,ON,100.0,esp32-irrigation
22.91808785,50.69336673,855.34,516.6863026,30.161145886198778,1.3783909159325582,3.2646060948362114,0.0,0.4973142352300204,0.42003047366626206,1,1,ON,100.0,esp32-irrigation
22.28741954,60.06749015,857.61,890.6671931,85.9527928172899,1.0744262175771078,2.981650697794768,0.0,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
37.33762089,49.592546,850.55,494.7681259,26.89132326455424,3.221605003274187,6.876611055208839,1.0,0.5518112789240959,0.5518112789240959,1,1,ON,100.0,esp32-irrigation
24.63175213,42.42653509,854.98,426.4310123,16.69657746039379,1.7841752480065567,3.805963559038207,0.0,0.7217237089934369,0.6827822488681128,1,1,ON,100.0,esp32-irrigation
27.33770784,48.80320832,852.57,483.0640456,25.145271708610533,1.86181768426416,4.325110458312397,0.042213480000000025,0.5809121381898243,0.5608441920662923,1,1,ON,100.0,esp32-irrigation
19.08214059,80.35809054,858.3,781.4022531,69.65230498681116,0.4338267530439789,2.201285927202539,0.0,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
31.51902557,77.81874128,850.01,874.6790474,83.56763089421767,1.0263399285487762,4.318860795192487,0.56487819625,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
29.70420865,43.41450119,852.64,329.4853781,2.233922463327532,2.360524257770867,5.166455030852898,0.3380260812500002,0.9627679589445411,0.9627679589445411,1,1,ON,100.0,esp32-irrigation
27.05235987,54.74178803,855.3,413.2763132,14.734118023788051,1.6185725507106818,4.08996698679847,0.006544983750000011,0.7544313662701991,0.6824911583451247,1,1,ON,100.0,esp32-irrigation
21.69915528,41.61840053,858.91,876.9448452,83.90564974514302,1.5154905931433438,3.1638884492713,0.0,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
25.07858805,59.94619131,854.43,485.7559857,25.5468638097953,1.2747672441764792,3.523555090446803,0.0,0.5742189365034117,0.4701083410618066,1,1,ON,100.0,esp32-irrigation
30.66842968,39.14049839,852.53,599.0167321,42.443458622039195,2.682978773596662,5.478451688882637,0.4585537099999999,0.29260902296601343,0.29260902296601343,1,1,ON,100.0,esp32-irrigation
28.57007507,62.48264165,858.87,446.0232521,19.61940949079367,1.4658877473403973,4.221772492848323,0.19625938375000018,0.6730098418201055,0.5831441411509506,1,1,ON,100.0,esp32-irrigation
20.10784656,58.87827766,851.57,773.2885733,68.44188068382522,0.9679795577779627,2.6190334791580017,0.0,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
28.41088245,80.95799472,848.69,919.5322165,90.25896790564107,0.7371747647642656,3.6093808356255206,0.17636030624999988,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
23.86526806,71.34237672,855.84,372.4940917,8.65009779496956,0.8482289126043668,3.0564762566212065,0.0,0.855831703417174,0.6094011504990601,1,1,ON,100.0,esp32-irrigation
35.43072106,54.40643263,852.09,865.5559124,82.20661288566605,2.6252437294901596,6.46703872923118,1.0,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
26.64441472,72.50663254,851.85,396.6267998,12.25029118454673,0.9599680858837315,3.5286724617160328,0.0,0.7958284802575545,0.5889067258499282,1,1,ON,100.0,esp32-irrigation
25.22176579,63.35090637,856.34,617.519886,45.203817388285955,1.1763862154945182,3.4759821066907186,0.0,0.2466030435285674,0.19582662704078405,1,1,ON,100.0,esp32-irrigation
28.79608871,45.60927759,854.75,379.1747318,9.646736722789027,2.1531744357609948,4.820309579941276,0.22451108874999992,0.8392210546201828,0.8392210546201828,1,1,ON,100.0,esp32-irrigation
36.06630913,63.81323217,851.86,675.3259838,53.827513092657036,2.157688945220866,6.241066210042884,1.0,0.10287478178904941,0.10287478178904941,1,1,ON,100.0,esp32-irrigation
23.93414469,56.64448541,851.53,436.581624,18.210877678631814,1.288587910427357,3.3595600919809736,0.0,0.696485372022803,0.5726133435559225,1,1,ON,100.0,esp32-irrigation
24.99339347,42.07593718,856.78,369.4074741,8.189626461473733,1.834183606768393,3.9014148200222127,0.0,0.8635062256421044,0.8277103536748515,1,1,ON,100.0,esp32-irrigation
19.72947031,57.53570336,856.86,425.6853679,16.58533988072675,0.9764277092950773,2.5729791520987746,0.0,0.7235776686545542,0.5384191557026368,1,1,ON,100.0,esp32-irrigation
35.41293153,70.11919088,853.1,622.2195738,45.904931613864164,1.718829162729946,5.655429355816143,1.0,0.23491780643559726,0.21840479735431192,1,1,ON,100.0,esp32-irrigation
38.47741171,50.12764151,857.6,739.9549103,63.46905986795529,3.3901722720588343,7.125086772083351,1.0,0.0,0.0,0,1,ON,100.0,esp32-irrigation
25.0073193,62.77044738,851.92,707.1903173,58.581134706717926,1.1798637385799156,3.4463518754113323,0.0,0.023647754888034573,0.018799159566821773,0,0,OFF,0.0,esp32-irrigation
32.51395714,40.65205347,849.88,617.6732179,45.22669192397851,2.9048584382003364,5.855668832068043,0.6892446425000003,0.2462218012670249,0.2462218012670249,1,1,ON,100.0,esp32-irrigation
26.02036865,48.89028704,852.75,795.4988324,71.75527707768522,1.7200919470427785,3.9930107173200295,0.0,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
31.37914766,43.07253055,853.72,788.1285893,70.65576100272816,2.6132442862386758,5.622826542288048,0.5473934575000001,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
30.98339134,48.74499081,854.49,770.9687913,68.09580829994468,2.3005021737217204,5.365386175190696,0.4979239175000001,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
29.33508269,48.76620408,853.48,829.2691404,76.79323796967417,2.092337437753108,4.8707705177464335,0.29188533625,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
20.14229474,75.3019959,856.06,453.4756323,20.731179036982965,0.5826153933681278,2.4093578310627923,0.0,0.6544803493836172,0.4225677562437701,1,1,ON,100.0,esp32-irrigation
37.22239903,63.88904297,850.0,734.0066259,62.58167606969001,2.293488205601155,6.625253209706804,1.0,0.0,0.0,0,1,ON,100.0,esp32-irrigation
26.92032034,78.38350672,857.98,641.4498373,48.77376287994686,0.7671061345206747,3.4227754820215948,0.0,0.1871039520008857,0.12943412334367818,1,1,ON,100.0,esp32-irrigation
30.52028304,43.60626753,853.73,585.9516894,40.494374409518365,2.465163253746451,5.418129595136973,0.44003537999999986,0.3250937598413606,0.3250937598413606,1,1,ON,100.0,esp32-irrigation
30.89023685,48.61972264,856.69,968.0971501,97.50403763372411,2.2939210347333874,5.341268225370366,0.4862796062500001,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
33.57128237,80.72514205,854.43,511.5206779,29.390521726617763,1.001057860252622,4.618147415561468,0.8214102962499998,0.5101579712230373,0.38275339737735675,1,1,ON,100.0,esp32-irrigation
25.92688976,51.97678446,855.63,536.5095156,33.118435225921914,1.6073080297598896,3.895323364585494,0.0,0.4480260795679681,0.4040420185918436,1,1,ON,100.0,esp32-irrigation
36.67648,56.81978959,854.62,874.3519026,83.5188264027568,2.6620964288139475,6.733734347555058,1.0,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
32.72893827,56.24458252,854.79,410.5405675,14.32599086524905,2.167718126616443,5.586419000452194,0.71611728375,0.7612334855791825,0.7612334855791825,1,1,ON,100.0,esp32-irrigation
36.36742465,53.98272215,854.84,634.3039424,47.70771577595054,2.7894828814625274,6.667262878934784,1.0,0.20487140373415766,0.20487140373415766,1,1,ON,100.0,esp32-irrigation
34.79982796,73.62375573,856.75,796.4657376,71.89952304025864,1.466722670864195,5.286201597747728,0.9749784950000002,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
29.09178765,59.27203915,854.6,675.2985915,53.82342662308319,1.6401044752993728,4.451970491182667,0.26147345625000007,0.10294288961528011,0.09368071829720762,1,1,ON,100.0,esp32-irrigation
29.63645957,50.17803181,855.82,498.6045572,27.463654167020465,2.070295740101838,4.908441063360322,0.32955744624999994,0.5422724305496589,0.5422724305496589,1,1,ON,100.0,esp32-irrigation
32.48200212,62.10873054,853.48,790.6187043,71.02724419993662,1.8513012689738517,5.2419875985627105,0.6852502649999996,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
27.0130087,56.75215512,857.96,464.3781898,22.357656897583492,1.5431099593742283,4.026007673029747,0.0016260875000000397,0.627372385040275,0.5557123364181404,1,1,ON,100.0,esp32-irrigation
20.01091431,44.93320418,853.51,608.4282052,43.8474918163413,1.2884867782844045,2.783068324942933,0.0,0.26920846972764506,0.22132212332538456,1,1,ON,100.0,esp32-irrigation
25.90610897,50.5239875,858.99,723.1974299,60.969126171659944,1.6538980296892682,3.9257576305133575,0.0,0.0,0.0,0,1,ON,100.0,esp32-irrigation
29.45825373,55.45278424,853.96,569.5335604,38.045066223711196,1.832221036625458,4.675857829969072,0.3072817162499999,0.36591556293814675,0.3505673294800532,1,1,ON,100.0,esp32-irrigation
27.51024923,52.98211816,850.72,756.4100947,65.92389609502392,1.7271877688079298,4.250836911450498,0.06378115374999993,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
20.30076346,69.96168156,855.48,753.1586596,65.43883676785877,0.7155643073521286,2.50345224517523,0.0,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
26.90342179,50.74993063,852.67,732.8145781,62.40384262506221,1.7460079506755142,4.161644508545594,0.0,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
24.73719508,42.66242571,856.73,535.8542096,33.020674613247444,1.7880873276468008,3.8262820069525256,0.0,0.4496554231125426,0.42583350252507074,1,1,ON,100.0,esp32-irrigation
26.61158251,76.25474083,852.78,836.7289306,77.90611296299797,0.8274978716198452,3.42478135349027,0.0,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
23.17140371,49.6750278,853.7,896.9207261,86.88571456294773,1.4285728677676672,3.3353407295596202,0.0,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
27.0837717,77.41663319,849.63,430.8908044,17.3619032900013,0.8091394819392281,3.477762304963147,0.010471462499999973,0.7106349451666449,0.4990681704283352,1,1,ON,100.0,esp32-irrigation
27.28413799,78.7987682,853.2,822.6040683,75.7989215251192,0.7685883654598951,3.4749996780321855,0.035517248750000174,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
35.03191653,77.80299688,847.34,833.7799071,77.46616835063148,1.2502700644439373,5.1061653621932654,1.0,0.0,0.0,0,0,OFF,0.0,esp32-irrigation
