Soil Moisture,Temperature,Air Humidity,Atmospheric Pressure (Kathmandu),Pump Data
473.8705539,25.76096353,68.90622878,856.09,1
498.3994025,29.60297671,58.21297714,859.72,1
673.0862128,33.33856507,52.20580811,854.05,1
395.6381592,25.71093142,56.47390364,855.14,1
685.4373887,30.75669221,69.09468698,852.76,0
425.6412849,30.63761089,59.41953716,851.8,1
916.6585693,30.10319277,58.59310201,856.06,0
410.4161286,35.73131517,44.77704542,851.17,1
407.0573779,27.17543191,47.20828179,854.52,1
671.5833809,25.43978047,45.11999818,853.35,1
832.0385016,27.7042163,67.82522732,855.47,0
638.5471007,20.32325713,68.29130011,856.0,1
730.5140918,25.23349972,54.74496931,857.17,0
420.7514415,25.52777925,59.87356,853.26,1
541.7405904,30.20413301,45.53785951,853.3,1
974.3445003,31.23650744,57.6786761,851.4,0
501.2320154,36.45235764,72.7084295,852.11,1
574.3519172,36.64127902,60.70541468,854.15,1
726.8058242,18.36303376,46.80062237,857.29,0
911.3978929,36.91711905,45.00168312,850.86,0
968.5409504,28.54326434,70.7859597,856.35,0
760.894452,35.47763637,46.69355782,856.73,0
562.6595618,36.77791161,78.27305058,854.22,1
672.1083575,35.95690549,70.93853978,857.98,1
837.4040795,37.5611885,53.81314163,851.16,0
406.6898188,32.37639824,68.60120116,850.6,1
840.1336676,26.25972293,39.93499329,850.0,0
734.4740377,25.88820244,56.74030984,858.23,0
629.4435306,20.33726038,71.98448006,856.8,1
851.6921987,38.70308114,56.81103692,852.82,0
911.4341077,38.90902362,64.13079839,853.63,0
575.5471893,35.35432129,43.91535155,850.54,1
507.7236934,29.88694145,55.26455524,860.13,1
917.9840782,34.91465199,38.37572156,853.73,0
577.9736509,32.95860003,75.35370469,853.92,1
702.2161232,36.94115672,69.30608399,854.98,0
700.5239089,33.46930097,67.41736224,854.79,0
762.648205,21.59501479,50.85266349,855.57,0
885.6475861,38.89675329,45.33180417,850.96,0
971.7346925,38.14785909,52.255365,854.2,0
498.7048698,32.0414131,54.49200984,858.46,1
975.6234451,28.21391606,74.46994242,857.58,0
916.5796661,28.64825535,53.17756899,858.15,0
783.9051622,23.99036927,38.19091139,853.44,0
413.7146546,18.72143396,54.42975652,852.88,1
554.1383891,28.60660591,47.58883136,853.85,1
867.9401117,33.38183815,70.97653144,853.73,0
390.3967397,26.66862357,75.20192806,857.14,1
927.9091175,25.68603928,69.55235487,850.29,0
515.0843874,25.70500064,55.41683378,858.34,1
957.9237901,33.96287335,43.35551267,853.13,0
619.337888,27.97185624,63.51520955,853.18,1
372.8504234,22.19584144,41.10080655,852.41,1
836.7289689,23.32198087,57.68391449,850.66,0
604.9764408,32.1532988,72.30983131,855.8,1
380.8852258,19.89251078,44.95408168,855.4,1
692.3914251,23.78902838,67.16824608,851.52,0
696.1225582,27.40100389,64.91408706,851.07,0
812.7698039,34.45009124,48.90047128,852.63,0
489.9562961,23.87392715,74.19660163,858.91,1
904.0105666,36.43738829,45.94353961,852.58,0
492.3112121,26.03326337,77.86482996,850.72,1
453.6654316,26.83977622,50.02656456,853.76,1
809.1117591,20.40917963,73.70908102,854.47,0
687.6139345,35.77896897,38.90138032,846.56,0
850.4715333,21.02343507,51.86790091,854.94,0
332.057034,19.06198849,60.80330689,854.74,1
861.7625223,38.66050659,39.23412749,854.7,0
855.4026727,30.18661901,77.54397708,858.6,0
721.1758449,22.69905376,43.93425267,857.69,0
435.0541775,28.47292829,76.2137333,853.51,1
442.865314,23.1078656,71.50559101,852.06,1
709.4169493,36.38845995,58.35962974,859.67,0
840.3268702,24.33102213,40.73048798,854.83,0
534.6177819,24.72002091,60.50140282,854.67,1
702.321477,31.59703142,68.78009305,853.75,0
446.7461953,32.99289867,75.86806903,854.14,1
460.8372706,26.54421327,72.30082104,854.05,1
743.0968015,34.58036835,43.04910898,852.02,0
599.6748243,33.9658341,59.90989295,852.16,1
425.8689854,20.12530997,60.39301835,855.1,1
779.3837278,32.98528146,56.38715733,852.28,0
715.6634456,27.78895655,42.29285071,852.48,0
802.9490589,26.98276246,78.18892941,854.63,0
376.1633394,33.59937806,50.20342435,852.93,1
577.4513375,27.99637431,63.57329888,858.0,1
399.3862141,30.78551938,42.72451509,847.28,1
787.0575418,23.14027166,71.20822945,857.55,0
947.6328325,27.64621972,42.72817209,857.4,0
651.1959941,33.14001294,54.5052747,848.44,1
742.9896138,22.90714959,72.072791,853.99,0
489.6547301,23.41035349,38.53929711,853.86,1
367.8108207,25.82448203,50.675926,850.98,1
319.2512018,28.94368769,77.3372467,852.18,1
874.0564308,34.91222027,74.56392577,850.63,0
623.3584348,23.93169981,56.2109954,859.11,1
699.2353919,35.712238,62.88543114,855.65,0
984.82801,31.23235489,75.18022473,857.03,0
903.6334164,28.44604515,40.18544002,855.99,0
757.1386934,25.83183256,59.81048603,851.68,0
860.3480459,27.01805963,62.14647639,853.05,0
770.3903504,28.07773935,71.19040029,855.45,0
484.193576,22.48429453,39.14201991,851.85,1
678.6498186,20.0189767,60.86032399,856.98,1
724.2664083,34.44388461,55.36779609,852.87,0
671.7595742,24.35454604,60.26419122,853.74,1
360.0948893,33.86919461,38.99546814,855.31,1
461.3095335,18.794435,41.99485572,856.46,1
629.3884295,36.45469506,49.92157565,852.32,1
566.8116834,20.27056037,55.73200607,858.07,1
721.969067,18.18041223,70.05120973,852.72,0
437.9751566,26.23165573,69.50815744,855.99,1
699.9463154,27.39232035,58.22151072,855.8,0
833.3418831,18.70188587,50.44729727,854.58,0
795.5955559,18.05214092,47.4936568,856.25,0
686.8016318,26.50351313,49.94184892,851.29,0
648.4295505,18.19315095,46.51607435,857.73,1
897.9951889,25.6458634,46.33247757,854.06,0
712.9489055,27.78411163,72.4180631,852.96,0
711.5386211,21.2268205,62.26926798,857.68,0
609.1803281,35.28401903,49.98946395,851.61,1
435.1471051,25.79780967,70.01424246,850.98,1
755.9642393,32.7985974,55.25685843,849.77,0
465.3671989,32.73069409,76.95463813,855.19,1
910.4323692,19.67811221,64.79199413,852.04,0
768.933636,27.04684361,55.2017289,858.74,0
706.5374772,26.26584676,78.6916488,849.24,0
867.3441138,36.07811706,44.20900954,857.51,0
663.4944454,21.8388425,38.99022701,855.51,1
516.9320715,34.21381612,73.77577857,853.25,1
820.9254016,36.48523746,62.93299446,851.86,0
435.135891,33.42914637,76.16170841,854.59,1
510.6888574,18.31721797,62.32108401,855.31,1
505.3483682,30.16844617,48.95169003,856.74,1
969.3546491,20.63152831,60.58010387,855.41,0
767.0516365,23.07666529,57.66709954,855.21,0
503.2820153,36.2049117,53.26167815,852.35,1
694.4691873,18.37924489,44.27375687,855.25,0
379.9232561,34.30773303,50.57219325,854.25,1
748.5227546,24.9215272,46.0858193,850.33,0
337.115929,27.09788078,46.51351304,850.98,1
757.6933222,36.00288262,78.86525363,855.14,0
506.7921398,28.43521759,38.01201815,854.61,1
586.5633448,37.4575479,61.77933201,852.65,1
782.4941879,26.50294561,61.8366087,854.47,0
715.1088449,32.54846524,59.79923203,854.56,0
414.5975971,18.64515394,52.7789324,854.01,1
428.7620405,18.85689838,39.48508657,853.39,1
879.4522214,29.53159772,73.85535503,854.55,0
430.874041,37.32858556,58.6756124,850.67,1
326.9497742,26.97180171,46.68964404,855.38,1
531.6635899,37.17586944,80.53714457,848.88,1
590.0747719,19.62083299,59.08825783,857.82,1
788.4986446,37.17599078,51.02193658,854.32,0
464.1783134,29.02897312,70.12247535,854.76,1
969.2149582,28.16642354,55.06735401,856.68,0
595.2575195,19.41909307,74.87145788,859.43,1
902.9610913,38.47085764,52.5198045,855.52,0
893.6475039,20.58287287,58.13518977,850.53,0
519.8483537,33.06048529,67.53187096,850.43,1
772.5768001,22.66517758,55.61628353,853.32,0
670.5695383,29.18450132,55.82843798,854.16,1
788.963652,25.24171199,47.71536187,855.87,0
773.0264373,24.31132972,47.04387765,852.87,0
800.745598,30.19115425,73.16611957,854.44,0
623.6280745,30.20991754,68.4283879,852.09,1
708.8129409,22.92443277,74.93948423,853.32,0
584.6458122,28.49687312,78.3947496,850.66,1
879.4496598,38.94895601,46.12533294,850.62,0
503.1673515,36.8529194,49.09134547,849.8,1
530.252788,30.8037134,76.32652754,851.46,1
666.5456946,20.18349609,48.25448038,857.81,1
871.5664408,29.18153652,40.7576471,851.72,0
357.1233579,29.46358763,80.93009743,860.65,1
591.6013313,27.9929879,70.84495697,855.47,1
813.4999344,31.26598014,70.23519053,854.31,0
762.0788052,32.11005997,58.09322343,851.6,0
415.234006,21.00923167,44.19856667,856.83,1
551.3029898,23.45606039,71.57778551,853.35,1
853.6724309,36.50454595,62.63280594,853.52,0
705.8360981,35.37805399,62.89538353,859.75,0
491.4209942,20.86374102,80.96447944,854.86,1
782.077727,37.88971527,58.58522277,855.93,0
387.2431466,26.7484045,58.31329798,852.63,1
876.6907768,30.09274062,42.0021602,853.9,0
639.4683006,28.9854808,38.43428436,858.55,1
539.6158807,31.65550976,52.36330075,852.23,1
892.1538802,26.14096895,38.31936499,858.99,0
342.8729662,27.29025202,66.797263,856.09,1
396.3036918,21.58129401,46.75826526,853.6,1
671.3286322,18.71287712,57.54126694,856.94,1
794.7089644,20.05131877,56.8297585,857.63,0
674.9186791,38.15488888,60.21823105,854.58,1
344.4982398,25.94845224,60.29486328,850.56,1
513.8966684,26.84400076,38.43752254,852.56,1
865.1109938,25.98052435,73.63609724,853.86,0
589.039116,32.3030616,80.33104385,853.54,1
407.0810749,37.30552714,76.49268791,854.68,1
323.1527597,38.21162092,50.07303514,853.46,1
798.5256028,27.14525385,60.94045561,851.0,0
811.1821248,30.17623297,70.42048822,854.93,0
700.1678444,36.45073547,72.51398423,854.75,0
594.3900566,33.61340666,68.15827479,854.97,1
693.4917887,23.53830032,65.95445359,857.48,0
720.0234299,19.75202558,53.54305033,857.31,0
597.4279971,19.23267256,73.50879262,856.44,1
425.3398894,31.24550578,75.93661188,853.68,1
425.0433845,35.69010972,68.35547865,849.16,1
574.5621388,29.15402932,55.81934674,855.18,1
900.7409551,24.82694231,44.73354458,855.14,0
499.9197741,36.31276182,73.75800258,853.92,1
738.6523352,38.35999162,65.19923706,849.8,0
892.3493002,23.62108923,63.36879835,852.06,0
343.8721494,28.44158436,46.7915701,856.82,1
833.6903704,25.4774334,63.93430947,854.44,0
422.5618034,33.0977186,42.17321493,855.33,1
374.0224999,35.6946425,71.29051778,853.39,1
440.5951193,38.05274832,63.1508986,853.11,1
842.7628242,19.57886369,80.83453849,857.6,0
761.6534908,29.30883462,54.1016629,852.79,0
323.1759468,38.64445903,53.17040977,853.2,1
468.5261717,38.54811678,65.37268937,851.82,1
707.3200815,27.28525346,69.63839321,853.24,0
806.01156,36.71423043,54.45736854,852.42,0
965.88821,30.75128698,38.97049951,854.47,0
328.6294037,29.85451294,57.50803105,852.82,1
440.3097397,27.93869403,43.00183981,857.39,1
475.6455436,32.09551657,38.35733591,851.51,1
709.5416642,22.78952732,49.34129442,854.4,0
750.9186249,23.2126338,74.356478,853.72,0
862.9338313,19.48222522,51.30534486,858.88,0
981.4868555,21.67048878,43.23987897,855.49,0
812.0749943,29.31050308,48.36467146,856.66,0
521.274195,31.20393761,65.91190474,850.14,1
927.1263778,25.01759801,48.13878335,855.27,0
355.3889229,29.72921444,71.25738398,856.26,1
362.8196189,29.4770315,58.75196714,854.27,1
904.0569505,18.26086759,56.57816887,858.07,0
872.086284,35.68187907,41.11006756,852.02,0
341.6621065,36.72641576,52.25578127,856.72,1
357.3274674,22.17382726,50.12264883,860.69,1
942.7781588,19.98620505,56.93256438,854.29,0
425.9922393,36.87212725,67.44757849,852.06,1
395.900673,22.13355636,59.15217298,858.58,1
966.0803383,34.55651433,45.64965959,857.4,0
667.4131316,32.39962106,48.24355558,852.4,1
814.3565358,26.63453562,55.07723856,853.35,0
340.4556604,18.83400802,67.22120849,854.64,1
400.2106577,21.40493418,50.04087473,851.67,1
662.354097,35.73159044,65.11287701,851.02,1
599.7250641,38.30284017,67.5840328,850.49,1
423.2431232,25.63613139,47.28561083,852.6,1
618.7068134,37.76170433,44.15751245,852.98,1
484.6347643,28.90119217,41.41291755,854.72,1
953.1336148,24.19783629,43.92679013,858.57,0
424.4061013,24.64797762,74.74610067,852.15,1
782.2422489,27.09043107,39.38194843,856.81,0
572.8755349,18.47339685,74.25255052,854.85,1
675.4801916,18.07593127,58.10187373,855.31,1
863.2876259,28.19839263,46.44838944,855.9,0
607.859578,37.42252748,68.93555719,850.3,1
876.6394268,22.27909468,73.54269231,855.88,0
332.0784971,21.01410832,70.65750846,855.49,1
730.9987723,37.94420375,44.70716149,854.28,0
606.4611969,32.64694052,41.4682221,854.41,1
432.6823792,38.07495678,69.15321821,859.17,1
804.5683272,35.24177069,78.80344603,851.78,0
982.1877243,31.08128481,45.84165676,852.54,0
797.350174,24.18572475,45.7949139,853.14,0
931.782114,22.68256366,77.70804396,853.49,0
407.2633133,26.30190233,58.38738149,852.85,1
839.5885439,18.05740359,44.29926645,858.41,0
732.9626254,20.08399936,55.14512296,858.74,0
345.0795971,31.89898456,54.38997534,852.35,1
367.9184041,24.7346162,40.1650604,852.55,1
522.4686311,21.08835487,48.25107659,856.25,1
470.7973446,28.20830458,56.02569065,852.83,1
886.5590165,30.52331085,57.56976465,855.52,0
468.8336887,31.44562955,67.23705294,854.33,1
885.9350033,21.90054682,67.47675705,851.18,0
422.4634254,23.97579295,40.02660668,858.59,1
552.2592641,24.48055654,76.14676172,859.15,1
397.6379739,22.99498504,77.66145071,853.31,1
742.2543921,31.25597591,76.27255568,852.88,0
950.2357817,25.57356278,38.20297558,855.25,0
976.3798191,30.44841487,66.58213769,854.78,0
546.9600203,18.23209406,55.68756602,857.06,1
814.1097198,20.51501014,71.7933516,860.16,0
718.4518042,32.27188661,67.89965606,853.29,0
975.2514899,36.75426279,41.07802965,851.19,0
452.3763078,24.76200913,77.71975153,851.18,1
980.7641314,32.42877892,68.97117622,851.88,0
879.6801175,27.50930489,80.51741124,854.22,0
897.6143085,26.71082076,80.45076871,858.88,0
726.7364701,38.63988486,58.99234199,851.67,0
846.4935848,20.97992539,42.97906318,855.64,0
846.7601467,25.27489966,61.09237726,854.53,0
918.04739,34.01132762,73.7192969,856.49,0
954.1026612000001,37.8441562,50.40741548,859.38,0
645.4177772,33.59275485,55.6593418,852.24,1
762.2144158,31.25957928,41.82728616,852.63,0
557.7440752,30.70600684,71.19470995,856.53,1
360.3301275,24.61716841,71.87563779,856.35,1
527.6233676,30.83042594,79.57117599,858.52,1
673.972722,28.49162975,78.77063915,855.64,1
649.1782883,18.37289862,67.49269141,854.5,1
643.5344802,31.08167795,66.48331559,855.35,1
658.1311962,19.41243624,77.82986375,858.04,1
983.3655943,23.47959571,65.79993766,856.83,0
977.7821994,33.61330121,79.71811717,854.83,0
686.6749468,23.88598901,80.09424299,857.4,0
561.2225033,34.36573162,70.77204819,856.4,1
680.0244345,18.48241237,70.98328367,858.84,1
376.7388043,33.3009106,75.72270838,855.23,1
747.0047477,25.30031995,65.69345957,854.15,0
636.5583543,37.93172032,55.04461156,853.41,1
760.5319971,24.92993202,47.47622721,857.62,0
886.4363529,35.12440433,41.73879456,851.34,0
461.2870641,32.97066224,59.10194741,854.57,1
804.1518423,20.14363104,64.1104686,854.2,0
702.2189435,22.25104907,69.81767232,855.0,0
899.2919095,37.89936423,73.22187079,856.25,0
828.2778995,28.31537409,70.89210411,854.68,0
713.29294,27.70943467,71.0070568,854.39,0
720.738578,19.72571016,66.20948621,851.83,0
778.8797434,23.20149613,67.83004771,856.68,0
728.881115,29.98127917,75.98088505,855.62,0
491.0434715,37.85732807,59.35866294,858.47,1
696.3692955,23.34926443,65.0488235,854.03,0
786.3477819,19.32067266,50.26199772,855.83,0
326.0379663,26.64820143,41.12715694,855.03,1
596.3301604,36.8545772,74.10406404,857.12,1
838.3281249,26.07920803,58.79196184,854.23,0
380.1275034,24.5834023,43.27391214,855.35,1
401.3004366,30.43094156,53.56085507,855.47,1
722.5064336,19.615956,72.70407988,855.71,0
647.2316932,19.07139366,62.47023993,854.2,1
516.6863026,22.91808785,50.69336673,855.34,1
890.6671931,22.28741954,60.06749015,857.61,0
494.7681259,37.33762089,49.592546,850.55,1
426.4310123,24.63175213,42.42653509,854.98,1
483.0640456,27.33770784,48.80320832,852.57,1
781.4022531,19.08214059,80.35809054,858.3,0
874.6790474,31.51902557,77.81874128,850.01,0
329.4853781,29.70420865,43.41450119,852.64,1
413.2763132,27.05235987,54.74178803,855.3,1
876.9448452,21.69915528,41.61840053,858.91,0
485.7559857,25.07858805,59.94619131,854.43,1
599.0167321,30.66842968,39.14049839,852.53,1
446.0232521,28.57007507,62.48264165,858.87,1
773.2885733,20.10784656,58.87827766,851.57,0
919.5322165,28.41088245,80.95799472,848.69,0
372.4940917,23.86526806,71.34237672,855.84,1
865.5559124,35.43072106,54.40643263,852.09,0
396.6267998,26.64441472,72.50663254,851.85,1
617.519886,25.22176579,63.35090637,856.34,1
379.1747318,28.79608871,45.60927759,854.75,1
675.3259838,36.06630913,63.81323217,851.86,1
436.581624,23.93414469,56.64448541,851.53,1
369.4074741,24.99339347,42.07593718,856.78,1
425.6853679,19.72947031,57.53570336,856.86,1
622.2195738,35.41293153,70.11919088,853.1,1
739.9549103,38.47741171,50.12764151,857.6,0
707.1903173,25.0073193,62.77044738,851.92,0
617.6732179,32.51395714,40.65205347,849.88,1
795.4988324,26.02036865,48.89028704,852.75,0
788.1285893,31.37914766,43.07253055,853.72,0
770.9687913,30.98339134,48.74499081,854.49,0
829.2691404,29.33508269,48.76620408,853.48,0
453.4756323,20.14229474,75.3019959,856.06,1
734.0066259,37.22239903,63.88904297,850.0,0
641.4498373,26.92032034,78.38350672,857.98,1
585.9516894,30.52028304,43.60626753,853.73,1
968.0971501,30.89023685,48.61972264,856.69,0
511.5206779,33.57128237,80.72514205,854.43,1
536.5095156,25.92688976,51.97678446,855.63,1
874.3519026,36.67648,56.81978959,854.62,0
410.5405675,32.72893827,56.24458252,854.79,1
634.3039424,36.36742465,53.98272215,854.84,1
796.4657376,34.79982796,73.62375573,856.75,0
675.2985915,29.09178765,59.27203915,854.6,1
498.6045572,29.63645957,50.17803181,855.82,1
790.6187043,32.48200212,62.10873054,853.48,0
464.3781898,27.0130087,56.75215512,857.96,1
608.4282052,20.01091431,44.93320418,853.51,1
723.1974299,25.90610897,50.5239875,858.99,0
569.5335604,29.45825373,55.45278424,853.96,1
756.4100947,27.51024923,52.98211816,850.72,0
753.1586596,20.30076346,69.96168156,855.48,0
732.8145781,26.90342179,50.74993063,852.67,0
535.8542096,24.73719508,42.66242571,856.73,1
836.7289306,26.61158251,76.25474083,852.78,0
896.9207261,23.17140371,49.6750278,853.7,0
430.8908044,27.0837717,77.41663319,849.63,1
822.6040683,27.28413799,78.7987682,853.2,0
833.7799071,35.03191653,77.80299688,847.34,0
352.3194882,25.53966099,56.55549352,850.58,1
376.9424616,27.46201095,76.26126693,856.21,1
318.361253,21.04947849,74.7220189,857.04,1
413.1312798,20.39740386,42.87430127,856.22,1
582.2780793,18.01462164,70.74577566,853.02,1
343.7628907,35.32201167,72.54191904,853.24,1
392.1738541,21.42281732,51.54945455,855.02,1
829.4950396,34.41407157,73.9541795,850.57,0
814.5781532,18.92674114,62.47289158,859.09,0
509.1839476,20.02776363,73.33629501,857.39,1
733.8928674,36.6035372,72.98299987,852.66,0
852.5334564,32.0863196,51.42143814,853.82,0
537.8761427,26.83801608,38.84517637,854.9,1
395.2369078,37.15785355,80.0388574,848.04,1
951.7781585,37.67862155,39.52411741,852.46,0
572.997861,36.45793153,42.74833658,851.52,1
399.3546084,26.13175196,41.719567,851.96,1
715.7459405,38.02073374,52.36803162,852.33,0
551.5824727,36.83052089,51.41369879,857.67,1
879.1089357,22.50825035,60.12546566,856.5,0
425.838215,22.7395264,62.49863545,853.44,1
588.7125841,25.62239033,73.98744086,855.96,1
610.5861511,23.32851761,46.66156159,858.3,1
796.0432115,25.54947287,76.45434332,856.85,0
411.8743762,29.63764247,52.7413569,854.19,1
786.5783593,33.76130548,55.75406889,851.93,0
882.9217666,21.89630868,71.56458512,856.72,0
790.9798944,24.23635609,74.71687459,855.68,0
375.1553343,34.91530467,43.34271301,855.65,1
765.1037923,27.09184577,41.11651556,855.94,0
645.8781167,37.28614811,78.85798788,855.75,1
673.597706,35.68429842,69.9225415,851.98,1
324.2774733,26.0303623,76.34769191,857.77,1
771.2717588,28.42526144,70.67140279,854.68,0
481.6331468,30.43354001,63.25436609,859.14,1
501.4147567,36.22010872,47.84817374,851.53,1
398.3215745,20.59040396,56.36876417,859.47,1
614.762841,34.07936867,48.58571546,854.01,1
849.0642277,27.17001297,65.26879925,852.71,0
772.5628682,38.12827559,39.85123286,851.81,0
741.407051,18.66441051,41.03344518,854.56,0
922.8564141,31.88534617,61.01089803,854.83,0
816.3100641,38.22959979,69.12750837,854.32,0
847.6481564,20.5628409,48.34099105,853.7,0
411.5622828,30.9893712,39.52565563,853.82,1
772.3474513,29.71291898,79.6686685,859.39,0
593.598991,20.56375592,78.00938173,859.45,1
745.3175909,31.81859189,77.1647144,854.87,0
563.56001,22.54377896,66.68332641,854.99,1
426.9562888,26.82838674,43.10713032,854.68,1
618.0606509,34.20291451,66.38795334,855.03,1
958.2835515,30.39157064,69.53378648,851.4,0
805.8688082,33.97034026,77.55448325,852.88,0
325.7249151,28.79590909,71.45590798,849.97,1
334.5724292,19.34614023,60.02793724,856.28,1
900.0641563,35.99459246,70.56225747,854.9,0
879.4407285,24.99259591,62.25855264,853.39,0
405.4281069,36.82697246,48.08521963,857.12,1
898.5863044,38.12908973,74.72516916,849.96,0
792.913998,27.28920859,73.46841066,850.66,0
612.4717737,20.45731896,61.79726659,855.71,1
461.8582507,33.25359349,52.40324725,856.23,1
870.7765486,30.28685547,47.9522452,858.18,0
671.1463815,32.87584154,62.57931811,852.51,1
974.0684397,31.60864288,63.04322198,856.5,0
718.4900424,29.22354942,77.41672612,854.0,0
904.7488909,35.36860511,66.13153802,852.92,0
981.561646,25.50199459,66.90263628,856.75,0
629.3157111,20.9068705,75.9215023,856.72,1
645.6984905,33.76585531,61.33748979,849.61,1
447.2390689,20.18853472,44.47114186,858.87,1
951.406918,26.15659215,50.14478912,857.91,0
842.7673149,26.43369029,38.73615313,852.86,0
756.696246,33.62983275,49.5697098,854.55,0
917.6565692,36.41286296,70.43673902,854.47,0
487.5724601,36.95204075,62.4519253,853.82,1
795.6920931,37.97553562,45.33574798,851.67,0
702.3405512,32.08554682,70.76016441,852.07,0
955.2516986,20.85931508,74.06876302,855.03,0
491.1625869,23.34328605,42.56991565,857.73,1
662.467081,29.50807608,74.27102789,855.42,1
341.0943811,38.49616185,50.69755046,852.05,1
696.6647534,24.60727576,72.34820182,856.58,0
410.1254668,26.2672628,50.23030524,847.33,1
922.5260988,24.3943415,44.88459902,857.54,0
843.0157627,18.2443674,60.78954193,851.06,0
917.3102029,38.53273954,65.6475301,852.07,0
763.0404539,31.56314492,46.43981872,851.01,0
868.0491244,28.07503755,58.78654563,850.99,0
932.6630763,26.96147866,56.94024052,857.27,0
981.0881666,20.84796329,39.41044793,853.93,0
601.5095875,38.52408886,70.88129157,853.84,1
538.49227,33.79457015,56.46745144,853.43,1
544.7806509,35.58114467,57.16116376,854.52,1
543.2792964,34.92310499,42.49412117,853.6,1
775.8401079,18.33556677,60.33309407,852.19,0
466.9110968,26.47355322,54.13469679,856.91,1
533.496481,24.42168362,39.67519274,853.44,1
776.461076,27.83147157,51.53400758,850.37,0
541.5849014,21.10716265,62.73596857,854.0,1
331.4719375,26.54417383,76.44850898,858.17,1
612.7531155,35.13290925,57.54915289,855.51,1
427.8619143,28.40843084,46.67428875,853.32,1
561.7539148,38.0509924,57.52773352,852.16,1
365.9719262,31.25134785,42.94431805,853.05,1
697.0727392,29.57996885,65.54680343,859.24,0
484.9076413,19.55293372,49.1829091,856.21,1
652.3921791,38.17366614,45.63386278,854.09,1
625.0455324,32.88319429,55.59374329,856.23,1
952.3752926,28.81011357,65.0174176,854.74,0
452.1372225,19.54524987,69.04245625,854.61,1
345.6457364,27.42363551,49.95820178,853.82,1
943.401588,35.88576211,53.82023702,853.11,0
862.0702184,24.43757843,56.71107233,854.57,0
714.0802607,27.77074904,56.73451486,856.09,0
763.8055136,34.64496466,78.41743549,853.57,0
608.1247804,22.85630184,78.58431234,856.69,1
800.5218096,32.54701967,57.69360196,853.49,0
486.1739106,28.41506164,62.53325751,854.39,1
762.9626562,34.25438293,48.55553747,848.49,0
793.129016,32.57182009,54.25227933,855.98,0
601.051625,23.52825114,65.17567109,855.64,1
455.5010443,18.38735323,57.0182383,857.89,1
731.8451816,24.63355719,49.64546899,847.4,0
335.0350244,18.76061559,45.44660398,860.57,1
717.7373975,34.49535651,51.68880551,853.11,0
885.8151168,20.52803844,64.0906948,857.91,0
763.7076317,24.31750449,53.59354882,852.08,0
914.4500497,29.51432443,46.15212752,855.59,0
852.7526383,21.96109078,80.49571068,852.33,0
614.2563435,29.0410839,45.89686347,852.56,1
490.5713677,18.27820412,44.50609539,860.19,1
956.4926398,28.21681335,69.24408902,853.74,0
455.9400283,29.00212273,39.48369671,854.66,1
364.1592977,27.1874529,41.95650088,856.51,1
753.1960725,19.58310237,63.51756359,856.49,0
623.2124867,31.60155129,51.92852154,854.18,1
451.7707992,20.80402442,79.54323935,856.02,1
979.2974156,38.84293576,69.97575661,858.95,0
571.383906,25.81347988,78.36860314,854.36,1
585.0704285,30.7772234,45.60189139,854.41,1
430.5411805,23.46593004,64.86155286,857.41,1
416.5522519,27.55021556,52.37494803,857.06,1
700.8490338,21.65750777,52.64304816,857.97,0
612.5916756,33.51545783,75.65115624,855.17,1
600.4988599,30.17941741,40.39361204,851.12,1
779.736872,38.38690561,68.87082719,857.08,0
591.6590228,28.23926526,39.20534253,851.35,1
329.1609182,25.53942205,56.30836596,855.29,1
470.9348848,28.62761622,69.68449097,852.28,1
809.5330394,22.57648481,79.90133221,854.73,0
679.9533815,35.18204013,44.55849109,854.2,1
641.9085501,19.17876027,71.35612959,856.1,1
538.7504784,27.2062208,59.92244686,855.39,1
759.3150161,19.87688761,61.84337079,859.25,0
978.1827032,29.80435806,42.27862158,855.16,0
861.4379067,38.59688176,39.57399789,852.36,0
340.2391638,38.20971502,63.82291678,855.43,1
381.1442866,18.11304123,79.62575131,858.4,1
895.8082439,26.41174852,51.82552902,851.36,0
472.5702002,33.34728323,76.84851363,855.09,1
926.0653026,28.64922722,80.58427333,855.92,0
483.5712479,25.54930834,64.29258308,853.79,1
476.5456231,29.00960184,38.82722236,857.56,1
679.5204933,37.76774891,67.36172277,852.69,1
677.7516899,37.03844843,41.94293682,853.47,1
350.8412368,27.02201533,50.68332873,853.92,1
786.7254627,36.92496264,73.32102225,853.21,0
412.9450075,27.18849031,44.91292984,851.6,1
739.9530543,38.48850117,55.75435119,849.38,0
412.0931479,21.11567173,55.30019236,859.05,1
721.0947791,35.66463655,41.36892136,851.2,0
746.7246545,18.37122535,62.13011809,852.92,0
537.425591,24.04089714,62.47219366,849.33,1
586.7720589,28.41086385,80.36430187,852.59,1
349.2480236,36.48286722,70.15941623,849.91,1
734.5273753,36.65283988,49.77996509,857.31,0
364.6044059,19.09225657,64.74085832,857.83,1
361.8571291,28.98697017,62.14859071,852.4,1
834.7549613,28.24835958,40.92329332,859.84,0
933.6490928,31.81953237,53.14053546,856.24,0
712.2687136,31.47954676,38.3814406,853.01,0
422.8464662,27.3765463,46.39100522,848.07,1
809.3882129,26.32843352,52.36883325,860.17,0
502.9893454,30.74144349,45.54884167,850.44,1
521.3668525,20.39386274,78.37946964,851.04,1
613.2395498,37.63945741,47.30228083,855.64,1
558.7002247,30.26311956,49.00764595,860.07,1
